x0: f=5.800000e+00, gnorm=1.251693e+02
Iteration 61: alp=9.765625e-04, f=1.098101e-02, gnorm=9.488611e-02
Iteration 62: alp=7.812500e-03, f=1.096628e-02, gnorm=3.335813e-01
Iteration 63: alp=9.765625e-04, f=1.091590e-02, gnorm=9.867393e-02
Iteration 64: alp=3.906250e-03, f=1.089872e-02, gnorm=1.934618e-01
Iteration 65: alp=1.953125e-03, f=1.089303e-02, gnorm=2.409398e-01
Iteration 66: alp=9.765625e-04, f=1.086478e-02, gnorm=9.228849e-02
Iteration 67: alp=7.812500e-03, f=1.083899e-02, gnorm=2.887807e-01
Iteration 68: alp=9.765625e-04, f=1.080022e-02, gnorm=9.504134e-02
Iteration 69: alp=7.812500e-03, f=1.079035e-02, gnorm=3.472616e-01
Iteration 70: alp=9.765625e-04, f=1.073613e-02, gnorm=9.901109e-02
Iteration 71: alp=3.906250e-03, f=1.072027e-02, gnorm=1.988760e-01
Iteration 72: alp=1.953125e-03, f=1.071537e-02, gnorm=2.478837e-01
Iteration 73: alp=9.765625e-04, f=1.068572e-02, gnorm=9.194009e-02
Iteration 74: alp=7.812500e-03, f=1.066208e-02, gnorm=2.935569e-01
Iteration 75: alp=9.765625e-04, f=1.062213e-02, gnorm=9.454899e-02
Iteration 76: alp=7.812500e-03, f=1.061354e-02, gnorm=3.481572e-01
Iteration 77: alp=9.765625e-04, f=1.055899e-02, gnorm=9.817822e-02
Iteration 78: alp=3.906250e-03, f=1.054327e-02, gnorm=1.965481e-01
Iteration 79: alp=1.953125e-03, f=1.053825e-02, gnorm=2.444454e-01
Iteration 80: alp=9.765625e-04, f=1.050934e-02, gnorm=9.105505e-02
Iteration 81: alp=7.812500e-03, f=1.048510e-02, gnorm=2.872848e-01
Iteration 82: alp=9.765625e-04, f=1.044671e-02, gnorm=9.343915e-02
Iteration 83: alp=7.812500e-03, f=1.043618e-02, gnorm=3.382117e-01
Iteration 84: alp=9.765625e-04, f=1.038450e-02, gnorm=9.673183e-02
Iteration 85: alp=3.906250e-03, f=1.036832e-02, gnorm=1.903484e-01
Iteration 86: alp=1.953125e-03, f=1.036279e-02, gnorm=2.357565e-01
Iteration 87: alp=1.953125e-03, f=1.036273e-02, gnorm=2.962703e-01
Iteration 88: alp=9.765625e-04, f=1.032215e-02, gnorm=9.349570e-02
Iteration 89: alp=7.812500e-03, f=1.031467e-02, gnorm=3.464325e-01
Iteration 90: alp=9.765625e-04, f=1.026063e-02, gnorm=9.677697e-02
Iteration 91: alp=3.906250e-03, f=1.024517e-02, gnorm=1.928662e-01
Iteration 92: alp=1.953125e-03, f=1.024002e-02, gnorm=2.389038e-01
Iteration 93: alp=9.765625e-04, f=1.021226e-02, gnorm=8.948835e-02
Iteration 94: alp=7.812500e-03, f=1.018670e-02, gnorm=2.748223e-01
Iteration 95: alp=9.765625e-04, f=1.015122e-02, gnorm=9.132519e-02
Iteration 96: alp=7.812500e-03, f=1.013628e-02, gnorm=3.162011e-01
Iteration 97: alp=9.765625e-04, f=1.009057e-02, gnorm=9.374811e-02
Iteration 98: alp=7.812500e-03, f=1.008948e-02, gnorm=3.634148e-01
Iteration 99: alp=9.765625e-04, f=1.003032e-02, gnorm=9.686766e-02
Iteration 100: alp=3.906250e-03, f=1.001620e-02, gnorm=1.974200e-01
Iteration 101: alp=1.953125e-03, f=1.001175e-02, gnorm=2.445623e-01
Iteration 102: alp=9.765625e-04, f=9.982886e-03, gnorm=8.887604e-02
Iteration 103: alp=7.812500e-03, f=9.959411e-03, gnorm=2.785227e-01
Iteration 104: alp=9.765625e-04, f=9.923113e-03, gnorm=9.061321e-02
Iteration 105: alp=7.812500e-03, f=9.909657e-03, gnorm=3.171532e-01
Iteration 106: alp=9.765625e-04, f=9.863716e-03, gnorm=9.285759e-02
Iteration 107: alp=7.812500e-03, f=9.863045e-03, gnorm=3.607556e-01
Iteration 108: alp=9.765625e-04, f=9.804702e-03, gnorm=9.569754e-02
Iteration 109: alp=3.906250e-03, f=9.790699e-03, gnorm=1.940829e-01
Iteration 110: alp=1.953125e-03, f=9.786092e-03, gnorm=2.396350e-01
Iteration 111: alp=9.765625e-04, f=9.758247e-03, gnorm=8.762390e-02
Iteration 112: alp=7.812500e-03, f=9.733606e-03, gnorm=2.681235e-01
Iteration 113: alp=9.765625e-04, f=9.699687e-03, gnorm=8.896203e-02
Iteration 114: alp=7.812500e-03, f=9.682918e-03, gnorm=2.996208e-01
Iteration 115: alp=9.765625e-04, f=9.641480e-03, gnorm=9.062080e-02
Iteration 116: alp=7.812500e-03, f=9.634276e-03, gnorm=3.341427e-01
Iteration 117: alp=9.765625e-04, f=9.583628e-03, gnorm=9.263445e-02
Iteration 118: alp=3.906250e-03, f=9.567955e-03, gnorm=1.785062e-01
Iteration 119: alp=1.953125e-03, f=9.561969e-03, gnorm=2.185647e-01
Iteration 120: alp=1.953125e-03, f=9.560293e-03, gnorm=2.713668e-01
Iteration 121: alp=9.765625e-04, f=9.525651e-03, gnorm=8.838202e-02
Iteration 122: alp=7.812500e-03, f=9.509898e-03, gnorm=2.998672e-01
Iteration 123: alp=9.765625e-04, f=9.468398e-03, gnorm=8.984493e-02
Iteration 124: alp=7.812500e-03, f=9.461147e-03, gnorm=3.305536e-01
Iteration 125: alp=9.765625e-04, f=9.411489e-03, gnorm=9.157255e-02
Iteration 126: alp=3.906250e-03, f=9.395790e-03, gnorm=1.748898e-01
Iteration 127: alp=1.953125e-03, f=9.389632e-03, gnorm=2.134751e-01
Iteration 128: alp=1.953125e-03, f=9.387490e-03, gnorm=2.642509e-01
Iteration 129: alp=9.765625e-04, f=9.354467e-03, gnorm=8.721307e-02
Iteration 130: alp=7.812500e-03, f=9.336840e-03, gnorm=2.885661e-01
Iteration 131: alp=9.765625e-04, f=9.298146e-03, gnorm=8.836995e-02
Iteration 132: alp=7.812500e-03, f=9.287395e-03, gnorm=3.142774e-01
Iteration 133: alp=9.765625e-04, f=9.242155e-03, gnorm=8.970157e-02
Iteration 134: alp=7.812500e-03, f=9.239207e-03, gnorm=3.412399e-01
Iteration 135: alp=9.765625e-04, f=9.186493e-03, gnorm=9.120725e-02
Iteration 136: alp=3.906250e-03, f=9.171706e-03, gnorm=1.769052e-01
Iteration 137: alp=1.953125e-03, f=9.165957e-03, gnorm=2.157703e-01
Iteration 138: alp=1.953125e-03, f=9.164239e-03, gnorm=2.666569e-01
Iteration 139: alp=9.765625e-04, f=9.130693e-03, gnorm=8.634062e-02
Iteration 140: alp=7.812500e-03, f=9.113870e-03, gnorm=2.868204e-01
Iteration 141: alp=9.765625e-04, f=9.075605e-03, gnorm=8.723892e-02
Iteration 142: alp=7.812500e-03, f=9.064316e-03, gnorm=3.075570e-01
Iteration 143: alp=9.765625e-04, f=9.020834e-03, gnorm=8.822918e-02
Iteration 144: alp=7.812500e-03, f=9.015559e-03, gnorm=3.286936e-01
Iteration 145: alp=9.765625e-04, f=8.966378e-03, gnorm=8.930166e-02
Iteration 146: alp=3.906250e-03, f=8.951104e-03, gnorm=1.688503e-01
Iteration 147: alp=1.953125e-03, f=8.944849e-03, gnorm=2.047740e-01
Iteration 148: alp=1.953125e-03, f=8.942088e-03, gnorm=2.517735e-01
Iteration 149: alp=9.765625e-04, f=8.911827e-03, gnorm=8.454835e-02
Iteration 150: alp=7.812500e-03, f=8.891443e-03, gnorm=2.665473e-01
Iteration 151: alp=9.765625e-04, f=8.857940e-03, gnorm=8.508685e-02
Iteration 152: alp=7.812500e-03, f=8.841278e-03, gnorm=2.812622e-01
Iteration 153: alp=9.765625e-04, f=8.804359e-03, gnorm=8.565198e-02
Iteration 154: alp=7.812500e-03, f=8.791551e-03, gnorm=2.957623e-01
Iteration 155: alp=9.765625e-04, f=8.751080e-03, gnorm=8.623278e-02
Iteration 156: alp=7.812500e-03, f=8.742208e-03, gnorm=3.098887e-01
Iteration 157: alp=9.765625e-04, f=8.698102e-03, gnorm=8.681694e-02
Iteration 158: alp=7.812500e-03, f=8.693191e-03, gnorm=3.234816e-01
Iteration 159: alp=9.765625e-04, f=8.645423e-03, gnorm=8.739111e-02
Iteration 160: alp=7.812500e-03, f=8.644432e-03, gnorm=3.363830e-01
Iteration 161: alp=9.765625e-04, f=8.593038e-03, gnorm=8.794129e-02
Iteration 162: alp=3.906250e-03, f=8.578645e-03, gnorm=1.675732e-01
Iteration 163: alp=1.953125e-03, f=8.572660e-03, gnorm=2.025058e-01
Iteration 164: alp=1.953125e-03, f=8.569956e-03, gnorm=2.479009e-01
Iteration 165: alp=9.765625e-04, f=8.540555e-03, gnorm=8.265110e-02
Iteration 166: alp=7.812500e-03, f=8.519762e-03, gnorm=2.555320e-01
Iteration 167: alp=9.765625e-04, f=8.488731e-03, gnorm=8.279333e-02
Iteration 168: alp=7.812500e-03, f=8.469746e-03, gnorm=2.624300e-01
Iteration 169: alp=9.765625e-04, f=8.437197e-03, gnorm=8.290434e-02
Iteration 170: alp=7.812500e-03, f=8.419871e-03, gnorm=2.685047e-01
Iteration 171: alp=9.765625e-04, f=8.385952e-03, gnorm=8.297720e-02
Iteration 172: alp=7.812500e-03, f=8.370106e-03, gnorm=2.736752e-01
Iteration 173: alp=9.765625e-04, f=8.334993e-03, gnorm=8.300565e-02
Iteration 174: alp=7.812500e-03, f=8.320418e-03, gnorm=2.778726e-01
Iteration 175: alp=9.765625e-04, f=8.284320e-03, gnorm=8.298432e-02
Iteration 176: alp=7.812500e-03, f=8.270782e-03, gnorm=2.810404e-01
Iteration 177: alp=9.765625e-04, f=8.233929e-03, gnorm=8.290889e-02
Iteration 178: alp=7.812500e-03, f=8.221177e-03, gnorm=2.831358e-01
Iteration 179: alp=9.765625e-04, f=8.183820e-03, gnorm=8.277629e-02
Iteration 180: alp=7.812500e-03, f=8.171588e-03, gnorm=2.841307e-01
Iteration 181: alp=9.765625e-04, f=8.133991e-03, gnorm=8.258471e-02
Iteration 182: alp=7.812500e-03, f=8.122009e-03, gnorm=2.840119e-01
Iteration 183: alp=9.765625e-04, f=8.084441e-03, gnorm=8.233377e-02
Iteration 184: alp=7.812500e-03, f=8.072436e-03, gnorm=2.827813e-01
Iteration 185: alp=9.765625e-04, f=8.035167e-03, gnorm=8.202444e-02
Iteration 186: alp=7.812500e-03, f=8.022878e-03, gnorm=2.804559e-01
Iteration 187: alp=9.765625e-04, f=7.986170e-03, gnorm=8.165902e-02
Iteration 188: alp=7.812500e-03, f=7.973346e-03, gnorm=2.770671e-01
Iteration 189: alp=9.765625e-04, f=7.937447e-03, gnorm=8.124109e-02
Iteration 190: alp=7.812500e-03, f=7.923858e-03, gnorm=2.726602e-01
Iteration 191: alp=9.765625e-04, f=7.888999e-03, gnorm=8.077533e-02
Iteration 192: alp=7.812500e-03, f=7.874438e-03, gnorm=2.672936e-01
Iteration 193: alp=9.765625e-04, f=7.840823e-03, gnorm=8.026738e-02
Iteration 194: alp=7.812500e-03, f=7.825115e-03, gnorm=2.610371e-01
Iteration 195: alp=9.765625e-04, f=7.792920e-03, gnorm=7.972364e-02
Iteration 196: alp=7.812500e-03, f=7.775918e-03, gnorm=2.539708e-01
Iteration 197: alp=9.765625e-04, f=7.745287e-03, gnorm=7.915105e-02
Iteration 198: alp=7.812500e-03, f=7.726880e-03, gnorm=2.461837e-01
Iteration 199: alp=9.765625e-04, f=7.697926e-03, gnorm=7.855687e-02
Iteration 200: alp=7.812500e-03, f=7.678034e-03, gnorm=2.377718e-01
Iteration 201: alp=9.765625e-04, f=7.650833e-03, gnorm=7.794845e-02
Iteration 202: alp=7.812500e-03, f=7.629413e-03, gnorm=2.288363e-01
Iteration 203: alp=9.765625e-04, f=7.604009e-03, gnorm=7.733300e-02
Iteration 204: alp=7.812500e-03, f=7.581048e-03, gnorm=2.194823e-01
Iteration 205: alp=1.953125e-03, f=7.580766e-03, gnorm=2.667814e-01
Iteration 206: alp=9.765625e-04, f=7.547303e-03, gnorm=7.882043e-02
Iteration 207: alp=7.812500e-03, f=7.531950e-03, gnorm=2.553140e-01
Iteration 208: alp=9.765625e-04, f=7.501061e-03, gnorm=7.804045e-02
Iteration 209: alp=7.812500e-03, f=7.483425e-03, gnorm=2.434488e-01
Iteration 210: alp=9.765625e-04, f=7.455086e-03, gnorm=7.726867e-02
Iteration 211: alp=7.812500e-03, f=7.435231e-03, gnorm=2.313171e-01
Iteration 212: alp=9.765625e-04, f=7.409374e-03, gnorm=7.651327e-02
Iteration 213: alp=7.812500e-03, f=7.387399e-03, gnorm=2.190489e-01
Iteration 214: alp=1.953125e-03, f=7.387208e-03, gnorm=2.655641e-01
Iteration 215: alp=9.765625e-04, f=7.354010e-03, gnorm=7.773314e-02
Iteration 216: alp=7.812500e-03, f=7.338372e-03, gnorm=2.489642e-01
Iteration 217: alp=9.765625e-04, f=7.308860e-03, gnorm=7.674418e-02
Iteration 218: alp=7.812500e-03, f=7.290100e-03, gnorm=2.326902e-01
Iteration 219: alp=9.765625e-04, f=7.263973e-03, gnorm=7.581795e-02
Iteration 220: alp=7.812500e-03, f=7.242401e-03, gnorm=2.168674e-01
Iteration 221: alp=1.953125e-03, f=7.242063e-03, gnorm=2.623850e-01
Iteration 222: alp=9.765625e-04, f=7.209615e-03, gnorm=7.688651e-02
Iteration 223: alp=7.812500e-03, f=7.193704e-03, gnorm=2.439247e-01
Iteration 224: alp=9.765625e-04, f=7.165292e-03, gnorm=7.583000e-02
Iteration 225: alp=7.812500e-03, f=7.146015e-03, gnorm=2.260662e-01
Iteration 226: alp=9.765625e-04, f=7.121230e-03, gnorm=7.485826e-02
Iteration 227: alp=1.562500e-02, f=7.119820e-03, gnorm=4.240856e-01
Iteration 228: alp=9.765625e-04, f=7.039427e-03, gnorm=8.511882e-02
Iteration 229: alp=3.906250e-03, f=7.031269e-03, gnorm=1.804721e-01
Iteration 230: alp=1.953125e-03, f=7.027839e-03, gnorm=2.159760e-01
Iteration 231: alp=1.953125e-03, f=7.027544e-03, gnorm=2.605584e-01
Iteration 232: alp=9.765625e-04, f=6.995519e-03, gnorm=7.568900e-02
Iteration 233: alp=7.812500e-03, f=6.979502e-03, gnorm=2.376389e-01
Iteration 234: alp=9.765625e-04, f=6.952418e-03, gnorm=7.447246e-02
Iteration 235: alp=7.812500e-03, f=6.932443e-03, gnorm=2.161922e-01
Iteration 236: alp=1.953125e-03, f=6.932243e-03, gnorm=2.604712e-01
Iteration 237: alp=9.765625e-04, f=6.900223e-03, gnorm=7.514063e-02
Iteration 238: alp=7.812500e-03, f=6.884112e-03, gnorm=2.345116e-01
Iteration 239: alp=9.765625e-04, f=6.857663e-03, gnorm=7.382358e-02
Iteration 240: alp=7.812500e-03, f=6.837226e-03, gnorm=2.107915e-01
Iteration 241: alp=1.953125e-03, f=6.836561e-03, gnorm=2.534554e-01
Iteration 242: alp=9.765625e-04, f=6.806126e-03, gnorm=7.437816e-02
Iteration 243: alp=7.812500e-03, f=6.789085e-03, gnorm=2.272529e-01
Iteration 244: alp=9.765625e-04, f=6.764113e-03, gnorm=7.308062e-02
Iteration 245: alp=1.562500e-02, f=6.762589e-03, gnorm=4.128355e-01
Iteration 246: alp=9.765625e-04, f=6.686097e-03, gnorm=8.219465e-02
Iteration 247: alp=3.906250e-03, f=6.677555e-03, gnorm=1.704745e-01
Iteration 248: alp=1.953125e-03, f=6.673674e-03, gnorm=2.025815e-01
Iteration 249: alp=1.953125e-03, f=6.672379e-03, gnorm=2.427061e-01
Iteration 250: alp=9.765625e-04, f=6.644269e-03, gnorm=7.306898e-02
Iteration 251: alp=7.812500e-03, f=6.625699e-03, gnorm=2.145001e-01
Iteration 252: alp=1.953125e-03, f=6.625522e-03, gnorm=2.573217e-01
Iteration 253: alp=9.765625e-04, f=6.594223e-03, gnorm=7.336984e-02
Iteration 254: alp=7.812500e-03, f=6.577958e-03, gnorm=2.251018e-01
Iteration 255: alp=9.765625e-04, f=6.553422e-03, gnorm=7.186877e-02
Iteration 256: alp=1.562500e-02, f=6.549293e-03, gnorm=3.987018e-01
Iteration 257: alp=9.765625e-04, f=6.477612e-03, gnorm=7.987315e-02
Iteration 258: alp=3.906250e-03, f=6.468435e-03, gnorm=1.611630e-01
Iteration 259: alp=1.953125e-03, f=6.464087e-03, gnorm=1.904773e-01
Iteration 260: alp=1.953125e-03, f=6.461940e-03, gnorm=2.270020e-01
Iteration 261: alp=9.765625e-04, f=6.437044e-03, gnorm=7.132249e-02
Iteration 262: alp=1.562500e-02, f=6.433876e-03, gnorm=3.977129e-01
Iteration 263: alp=9.765625e-04, f=6.362488e-03, gnorm=7.908862e-02
Iteration 264: alp=3.906250e-03, f=6.353361e-03, gnorm=1.589549e-01
Iteration 265: alp=1.953125e-03, f=6.348978e-03, gnorm=1.874801e-01
Iteration 266: alp=1.953125e-03, f=6.346683e-03, gnorm=2.229555e-01
Iteration 267: alp=9.765625e-04, f=6.322594e-03, gnorm=7.056165e-02
Iteration 268: alp=1.562500e-02, f=6.316583e-03, gnorm=3.857298e-01
Iteration 269: alp=9.765625e-04, f=6.249245e-03, gnorm=7.769273e-02
Iteration 270: alp=3.906250e-03, f=6.239713e-03, gnorm=1.531256e-01
Iteration 271: alp=1.953125e-03, f=6.235067e-03, gnorm=1.799698e-01
Iteration 272: alp=1.953125e-03, f=6.232289e-03, gnorm=2.133363e-01
Iteration 273: alp=1.953125e-03, f=6.232221e-03, gnorm=2.545401e-01
Iteration 274: alp=9.765625e-04, f=6.201578e-03, gnorm=7.114063e-02
Iteration 275: alp=7.812500e-03, f=6.185597e-03, gnorm=2.150560e-01
Iteration 276: alp=9.765625e-04, f=6.163051e-03, gnorm=6.944725e-02
Iteration 277: alp=1.562500e-02, f=6.152522e-03, gnorm=3.668360e-01
Iteration 278: alp=9.765625e-04, f=6.091401e-03, gnorm=7.579297e-02
Iteration 279: alp=3.906250e-03, f=6.081377e-03, gnorm=1.452420e-01
Iteration 280: alp=1.953125e-03, f=6.076419e-03, gnorm=1.698209e-01
Iteration 281: alp=1.953125e-03, f=6.073042e-03, gnorm=2.003858e-01
Iteration 282: alp=1.953125e-03, f=6.071987e-03, gnorm=2.380378e-01
Iteration 283: alp=9.765625e-04, f=6.044890e-03, gnorm=6.959282e-02
Iteration 284: alp=7.812500e-03, f=6.026640e-03, gnorm=1.974568e-01
Iteration 285: alp=1.953125e-03, f=6.025367e-03, gnorm=2.343169e-01
Iteration 286: alp=9.765625e-04, f=5.999057e-03, gnorm=6.923224e-02
Iteration 287: alp=7.812500e-03, f=5.980526e-03, gnorm=1.943229e-01
Iteration 288: alp=1.953125e-03, f=5.979050e-03, gnorm=2.302932e-01
Iteration 289: alp=9.765625e-04, f=5.953549e-03, gnorm=6.880266e-02
Iteration 290: alp=1.562500e-02, f=5.951125e-03, gnorm=3.840554e-01
Iteration 291: alp=9.765625e-04, f=5.884205e-03, gnorm=7.525867e-02
Iteration 292: alp=3.906250e-03, f=5.874962e-03, gnorm=1.467190e-01
Iteration 293: alp=1.953125e-03, f=5.870308e-03, gnorm=1.713162e-01
Iteration 294: alp=1.953125e-03, f=5.867229e-03, gnorm=2.016980e-01
Iteration 295: alp=1.953125e-03, f=5.866404e-03, gnorm=2.389861e-01
Iteration 296: alp=9.765625e-04, f=5.839140e-03, gnorm=6.850159e-02
Iteration 297: alp=7.812500e-03, f=5.821571e-03, gnorm=1.946848e-01
Iteration 298: alp=1.953125e-03, f=5.820237e-03, gnorm=2.302279e-01
Iteration 299: alp=9.765625e-04, f=5.794764e-03, gnorm=6.790633e-02
Iteration 300: alp=1.562500e-02, f=5.791857e-03, gnorm=3.772855e-01
Iteration 301: alp=9.765625e-04, f=5.727138e-03, gnorm=7.387822e-02
Iteration 302: alp=3.906250e-03, f=5.717811e-03, gnorm=1.420662e-01
Iteration 303: alp=1.953125e-03, f=5.713059e-03, gnorm=1.652667e-01
Iteration 304: alp=1.953125e-03, f=5.709720e-03, gnorm=1.938654e-01
Iteration 305: alp=1.953125e-03, f=5.708390e-03, gnorm=2.288896e-01
Iteration 306: alp=9.765625e-04, f=5.683212e-03, gnorm=6.725352e-02
Iteration 307: alp=1.562500e-02, f=5.679809e-03, gnorm=3.721270e-01
Iteration 308: alp=9.765625e-04, f=5.616809e-03, gnorm=7.301394e-02
Iteration 309: alp=3.906250e-03, f=5.607510e-03, gnorm=1.394903e-01
Iteration 310: alp=1.953125e-03, f=5.602741e-03, gnorm=1.618784e-01
Iteration 311: alp=1.953125e-03, f=5.599282e-03, gnorm=1.894574e-01
Iteration 312: alp=1.953125e-03, f=5.597715e-03, gnorm=2.231325e-01
Iteration 313: alp=9.765625e-04, f=5.573679e-03, gnorm=6.640286e-02
Iteration 314: alp=1.562500e-02, f=5.566359e-03, gnorm=3.559957e-01
Iteration 315: alp=9.765625e-04, f=5.508431e-03, gnorm=7.138974e-02
Iteration 316: alp=3.906250e-03, f=5.498644e-03, gnorm=1.321739e-01
Iteration 317: alp=1.953125e-03, f=5.493610e-03, gnorm=1.526624e-01
Iteration 318: alp=1.953125e-03, f=5.489705e-03, gnorm=1.778889e-01
Iteration 319: alp=1.953125e-03, f=5.487395e-03, gnorm=2.087290e-01
Iteration 320: alp=1.953125e-03, f=5.487380e-03, gnorm=2.461480e-01
Iteration 321: alp=9.765625e-04, f=5.458595e-03, gnorm=6.651043e-02
Iteration 322: alp=7.812500e-03, f=5.442559e-03, gnorm=1.909778e-01
Iteration 323: alp=1.953125e-03, f=5.441205e-03, gnorm=2.244969e-01
Iteration 324: alp=9.765625e-04, f=5.416929e-03, gnorm=6.556340e-02
Iteration 325: alp=1.562500e-02, f=5.410545e-03, gnorm=3.534655e-01
Iteration 326: alp=9.765625e-04, f=5.353412e-03, gnorm=7.035398e-02
Iteration 327: alp=3.906250e-03, f=5.343819e-03, gnorm=1.297189e-01
Iteration 328: alp=1.953125e-03, f=5.338842e-03, gnorm=1.493938e-01
Iteration 329: alp=1.953125e-03, f=5.334902e-03, gnorm=1.735703e-01
Iteration 330: alp=1.953125e-03, f=5.332442e-03, gnorm=2.030097e-01
Iteration 331: alp=1.953125e-03, f=5.332056e-03, gnorm=2.386800e-01
Iteration 332: alp=9.765625e-04, f=5.304892e-03, gnorm=6.537004e-02
Iteration 333: alp=7.812500e-03, f=5.288398e-03, gnorm=1.828790e-01
Iteration 334: alp=1.953125e-03, f=5.286599e-03, gnorm=2.141586e-01
Iteration 335: alp=9.765625e-04, f=5.264329e-03, gnorm=6.431540e-02
Iteration 336: alp=1.562500e-02, f=5.252174e-03, gnorm=3.286008e-01
Iteration 337: alp=9.765625e-04, f=5.202442e-03, gnorm=6.813916e-02
Iteration 338: alp=7.812500e-03, f=5.198038e-03, gnorm=2.442434e-01
Iteration 339: alp=9.765625e-04, f=5.169679e-03, gnorm=6.470368e-02
