x0: f=2.420000e+01, gnorm=2.328677e+02
Iteration 76: alp=1.953125e-03, f=4.547892e-03, gnorm=1.407309e-01
Iteration 77: alp=1.953125e-03, f=4.536190e-03, gnorm=1.139105e-01
Iteration 78: alp=1.953125e-03, f=4.526154e-03, gnorm=9.541112e-02
Iteration 79: alp=3.906250e-03, f=4.525355e-03, gnorm=1.895099e-01
Iteration 80: alp=1.953125e-03, f=4.509855e-03, gnorm=1.487909e-01
Iteration 81: alp=1.953125e-03, f=4.497668e-03, gnorm=1.196083e-01
Iteration 82: alp=1.953125e-03, f=4.487384e-03, gnorm=9.927624e-02
Iteration 83: alp=1.953125e-03, f=4.478179e-03, gnorm=8.556736e-02
Iteration 84: alp=3.906250e-03, f=4.472448e-03, gnorm=1.579971e-01
Iteration 85: alp=1.953125e-03, f=4.459662e-03, gnorm=1.261839e-01
Iteration 86: alp=1.953125e-03, f=4.449062e-03, gnorm=1.038016e-01
Iteration 87: alp=1.953125e-03, f=4.439705e-03, gnorm=8.853039e-02
Iteration 88: alp=3.906250e-03, f=4.435756e-03, gnorm=1.686291e-01
Iteration 89: alp=1.953125e-03, f=4.422220e-03, gnorm=1.338508e-01
Iteration 90: alp=1.953125e-03, f=4.411218e-03, gnorm=1.091503e-01
Iteration 91: alp=1.953125e-03, f=4.401656e-03, gnorm=9.209653e-02
Iteration 92: alp=3.906250e-03, f=4.399871e-03, gnorm=1.809008e-01
Iteration 93: alp=1.953125e-03, f=4.385395e-03, gnorm=1.427791e-01
Iteration 94: alp=1.953125e-03, f=4.373879e-03, gnorm=1.154590e-01
Iteration 95: alp=1.953125e-03, f=4.364049e-03, gnorm=9.637533e-02
Iteration 96: alp=1.953125e-03, f=4.355193e-03, gnorm=8.349840e-02
Iteration 97: alp=3.906250e-03, f=4.349257e-03, gnorm=1.531967e-01
Iteration 98: alp=1.953125e-03, f=4.337087e-03, gnorm=1.229081e-01
Iteration 99: alp=1.953125e-03, f=4.326904e-03, gnorm=1.015099e-01
Iteration 100: alp=1.953125e-03, f=4.317874e-03, gnorm=8.687621e-02
Iteration 101: alp=3.906250e-03, f=4.313894e-03, gnorm=1.653165e-01
Iteration 102: alp=1.953125e-03, f=4.300891e-03, gnorm=1.316699e-01
Iteration 103: alp=1.953125e-03, f=4.290251e-03, gnorm=1.076412e-01
Iteration 104: alp=1.953125e-03, f=4.280984e-03, gnorm=9.098940e-02
Iteration 105: alp=3.906250e-03, f=4.279426e-03, gnorm=1.794115e-01
Iteration 106: alp=1.953125e-03, f=4.265361e-03, gnorm=1.419619e-01
Iteration 107: alp=1.953125e-03, f=4.254129e-03, gnorm=1.149451e-01
Iteration 108: alp=1.953125e-03, f=4.244547e-03, gnorm=9.598030e-02
Iteration 109: alp=1.953125e-03, f=4.235915e-03, gnorm=8.307893e-02
Iteration 110: alp=3.906250e-03, f=4.230568e-03, gnorm=1.539287e-01
Iteration 111: alp=1.953125e-03, f=4.218578e-03, gnorm=1.235473e-01
Iteration 112: alp=1.953125e-03, f=4.208582e-03, gnorm=1.019601e-01
Iteration 113: alp=1.953125e-03, f=4.199736e-03, gnorm=8.705728e-02
Iteration 114: alp=3.906250e-03, f=4.196647e-03, gnorm=1.679445e-01
Iteration 115: alp=1.953125e-03, f=4.183676e-03, gnorm=1.337394e-01
Iteration 116: alp=1.953125e-03, f=4.173138e-03, gnorm=1.091583e-01
Iteration 117: alp=1.953125e-03, f=4.164001e-03, gnorm=9.194406e-02
Iteration 118: alp=3.906250e-03, f=4.163758e-03, gnorm=1.843514e-01
Iteration 119: alp=1.953125e-03, f=4.149518e-03, gnorm=1.457940e-01
Iteration 120: alp=1.953125e-03, f=4.138267e-03, gnorm=1.177964e-01
Iteration 121: alp=1.953125e-03, f=4.128738e-03, gnorm=9.792015e-02
Iteration 122: alp=1.953125e-03, f=4.120221e-03, gnorm=8.424867e-02
Iteration 123: alp=3.906250e-03, f=4.116237e-03, gnorm=1.600678e-01
Iteration 124: alp=1.953125e-03, f=4.104047e-03, gnorm=1.281590e-01
Iteration 125: alp=1.953125e-03, f=4.093994e-03, gnorm=1.052159e-01
Iteration 126: alp=1.953125e-03, f=4.085195e-03, gnorm=8.918810e-02
Iteration 127: alp=3.906250e-03, f=4.084006e-03, gnorm=1.769215e-01
Iteration 128: alp=1.953125e-03, f=4.070581e-03, gnorm=1.405372e-01
Iteration 129: alp=1.953125e-03, f=4.059826e-03, gnorm=1.140705e-01
Iteration 130: alp=1.953125e-03, f=4.050643e-03, gnorm=9.530660e-02
Iteration 131: alp=1.953125e-03, f=4.042376e-03, gnorm=8.239116e-02
Iteration 132: alp=3.906250e-03, f=4.037989e-03, gnorm=1.551825e-01
Iteration 133: alp=1.953125e-03, f=4.026305e-03, gnorm=1.246969e-01
Iteration 134: alp=1.953125e-03, f=4.016603e-03, gnorm=1.027885e-01
Iteration 135: alp=1.953125e-03, f=4.008056e-03, gnorm=8.745609e-02
Iteration 136: alp=3.906250e-03, f=4.006474e-03, gnorm=1.725932e-01
Iteration 137: alp=1.953125e-03, f=3.993551e-03, gnorm=1.374879e-01
Iteration 138: alp=1.953125e-03, f=3.983148e-03, gnorm=1.119489e-01
Iteration 139: alp=1.953125e-03, f=3.974210e-03, gnorm=9.379160e-02
Iteration 140: alp=1.953125e-03, f=3.966142e-03, gnorm=8.128024e-02
Iteration 141: alp=3.906250e-03, f=3.961725e-03, gnorm=1.528731e-01
Iteration 142: alp=1.953125e-03, f=3.950370e-03, gnorm=1.231347e-01
Iteration 143: alp=1.953125e-03, f=3.940895e-03, gnorm=1.016821e-01
Iteration 144: alp=1.953125e-03, f=3.932534e-03, gnorm=8.663991e-02
Iteration 145: alp=3.906250e-03, f=3.931042e-03, gnorm=1.713147e-01
Iteration 146: alp=1.953125e-03, f=3.918400e-03, gnorm=1.367201e-01
Iteration 147: alp=1.953125e-03, f=3.908184e-03, gnorm=1.114370e-01
Iteration 148: alp=1.953125e-03, f=3.899412e-03, gnorm=9.341557e-02
Iteration 149: alp=1.953125e-03, f=3.891487e-03, gnorm=8.093234e-02
Iteration 150: alp=3.906250e-03, f=3.887399e-03, gnorm=1.530578e-01
Iteration 151: alp=1.953125e-03, f=3.876175e-03, gnorm=1.233527e-01
Iteration 152: alp=1.953125e-03, f=3.866830e-03, gnorm=1.018623e-01
Iteration 153: alp=1.953125e-03, f=3.858590e-03, gnorm=8.670277e-02
Iteration 154: alp=3.906250e-03, f=3.857630e-03, gnorm=1.727580e-01
Iteration 155: alp=1.953125e-03, f=3.845023e-03, gnorm=1.379142e-01
Iteration 156: alp=1.953125e-03, f=3.834884e-03, gnorm=1.123735e-01
Iteration 157: alp=1.953125e-03, f=3.826194e-03, gnorm=9.404864e-02
Iteration 158: alp=1.953125e-03, f=3.818371e-03, gnorm=8.128505e-02
Iteration 159: alp=3.906250e-03, f=3.814948e-03, gnorm=1.556722e-01
Iteration 160: alp=1.953125e-03, f=3.803703e-03, gnorm=1.253961e-01
Iteration 161: alp=1.953125e-03, f=3.794376e-03, gnorm=1.033391e-01
Iteration 162: alp=1.953125e-03, f=3.786198e-03, gnorm=8.768771e-02
Iteration 163: alp=1.953125e-03, f=3.778701e-03, gnorm=7.690228e-02
Iteration 164: alp=3.906250e-03, f=3.773452e-03, gnorm=1.413340e-01
Iteration 165: alp=1.953125e-03, f=3.763234e-03, gnorm=1.149174e-01
Iteration 166: alp=1.953125e-03, f=3.754549e-03, gnorm=9.585190e-02
Iteration 167: alp=1.953125e-03, f=3.746772e-03, gnorm=8.244772e-02
Iteration 168: alp=3.906250e-03, f=3.744401e-03, gnorm=1.608426e-01
Iteration 169: alp=1.953125e-03, f=3.732930e-03, gnorm=1.293112e-01
Iteration 170: alp=1.953125e-03, f=3.723521e-03, gnorm=1.062113e-01
Iteration 171: alp=1.953125e-03, f=3.715333e-03, gnorm=8.966185e-02
Iteration 172: alp=1.953125e-03, f=3.707880e-03, gnorm=7.815358e-02
Iteration 173: alp=3.906250e-03, f=3.703691e-03, gnorm=1.471290e-01
Iteration 174: alp=1.953125e-03, f=3.693250e-03, gnorm=1.192651e-01
Iteration 175: alp=1.953125e-03, f=3.684465e-03, gnorm=9.896068e-02
Iteration 176: alp=1.953125e-03, f=3.676677e-03, gnorm=8.455290e-02
Iteration 177: alp=3.906250e-03, f=3.675846e-03, gnorm=1.690656e-01
Iteration 178: alp=1.953125e-03, f=3.663935e-03, gnorm=1.355789e-01
Iteration 179: alp=1.953125e-03, f=3.654287e-03, gnorm=1.108159e-01
Iteration 180: alp=1.953125e-03, f=3.646005e-03, gnorm=9.291563e-02
Iteration 181: alp=1.953125e-03, f=3.638539e-03, gnorm=8.030918e-02
Iteration 182: alp=3.906250e-03, f=3.635846e-03, gnorm=1.557379e-01
Iteration 183: alp=1.953125e-03, f=3.624961e-03, gnorm=1.257156e-01
Iteration 184: alp=1.953125e-03, f=3.615961e-03, gnorm=1.036600e-01
Iteration 185: alp=1.953125e-03, f=3.608083e-03, gnorm=8.781102e-02
Iteration 186: alp=1.953125e-03, f=3.600886e-03, gnorm=7.675004e-02
Iteration 187: alp=3.906250e-03, f=3.596754e-03, gnorm=1.444051e-01
Iteration 188: alp=1.953125e-03, f=3.586704e-03, gnorm=1.173950e-01
Iteration 189: alp=1.953125e-03, f=3.578214e-03, gnorm=9.763300e-02
Iteration 190: alp=1.953125e-03, f=3.570671e-03, gnorm=8.354344e-02
Iteration 191: alp=3.906250e-03, f=3.570043e-03, gnorm=1.676947e-01
Iteration 192: alp=1.953125e-03, f=3.558467e-03, gnorm=1.347823e-01
Iteration 193: alp=1.953125e-03, f=3.549073e-03, gnorm=1.103287e-01
Iteration 194: alp=1.953125e-03, f=3.541006e-03, gnorm=9.255305e-02
Iteration 195: alp=1.953125e-03, f=3.533737e-03, gnorm=7.995164e-02
Iteration 196: alp=3.906250e-03, f=3.531573e-03, gnorm=1.565262e-01
Iteration 197: alp=1.953125e-03, f=3.520855e-03, gnorm=1.264850e-01
Iteration 198: alp=1.953125e-03, f=3.512011e-03, gnorm=1.042814e-01
Iteration 199: alp=1.953125e-03, f=3.504290e-03, gnorm=8.820931e-02
Iteration 200: alp=1.953125e-03, f=3.497256e-03, gnorm=7.689664e-02
Iteration 201: alp=3.906250e-03, f=3.493884e-03, gnorm=1.469713e-01
Iteration 202: alp=1.953125e-03, f=3.483881e-03, gnorm=1.194415e-01
Iteration 203: alp=1.953125e-03, f=3.475478e-03, gnorm=9.914573e-02
Iteration 204: alp=1.953125e-03, f=3.468050e-03, gnorm=8.454311e-02
Iteration 205: alp=1.953125e-03, f=3.461214e-03, gnorm=7.431569e-02
Iteration 206: alp=3.906250e-03, f=3.456892e-03, gnorm=1.387385e-01
Iteration 207: alp=1.953125e-03, f=3.447464e-03, gnorm=1.133591e-01
Iteration 208: alp=1.953125e-03, f=3.439437e-03, gnorm=9.474091e-02
Iteration 209: alp=1.953125e-03, f=3.432256e-03, gnorm=8.139655e-02
Iteration 210: alp=3.906250e-03, f=3.431485e-03, gnorm=1.631862e-01
Iteration 211: alp=1.953125e-03, f=3.420522e-03, gnorm=1.316752e-01
Iteration 212: alp=1.953125e-03, f=3.411583e-03, gnorm=1.081795e-01
Iteration 213: alp=1.953125e-03, f=3.403865e-03, gnorm=9.098460e-02
Iteration 214: alp=1.953125e-03, f=3.396896e-03, gnorm=7.872481e-02
Iteration 215: alp=3.906250e-03, f=3.395062e-03, gnorm=1.550926e-01
Iteration 216: alp=1.953125e-03, f=3.384740e-03, gnorm=1.256816e-01
Iteration 217: alp=1.953125e-03, f=3.376195e-03, gnorm=1.037723e-01
Iteration 218: alp=1.953125e-03, f=3.368742e-03, gnorm=8.780662e-02
Iteration 219: alp=1.953125e-03, f=3.361955e-03, gnorm=7.645734e-02
Iteration 220: alp=3.906250e-03, f=3.359279e-03, gnorm=1.481188e-01
Iteration 221: alp=1.953125e-03, f=3.349473e-03, gnorm=1.204932e-01
Iteration 222: alp=1.953125e-03, f=3.341271e-03, gnorm=9.998372e-02
Iteration 223: alp=1.953125e-03, f=3.334044e-03, gnorm=8.506634e-02
Iteration 224: alp=1.953125e-03, f=3.327418e-03, gnorm=7.450641e-02
Iteration 225: alp=3.906250e-03, f=3.324074e-03, gnorm=1.421872e-01
Iteration 226: alp=1.953125e-03, f=3.314714e-03, gnorm=1.161185e-01
Iteration 227: alp=1.953125e-03, f=3.306794e-03, gnorm=9.677669e-02
Iteration 228: alp=1.953125e-03, f=3.299763e-03, gnorm=8.275668e-02
Iteration 229: alp=1.953125e-03, f=3.293277e-03, gnorm=7.285186e-02
Iteration 230: alp=3.906250e-03, f=3.289413e-03, gnorm=1.371181e-01
Iteration 231: alp=1.953125e-03, f=3.280415e-03, gnorm=1.123590e-01
Iteration 232: alp=1.953125e-03, f=3.272743e-03, gnorm=9.403880e-02
Iteration 233: alp=1.953125e-03, f=3.265881e-03, gnorm=8.077433e-02
Iteration 234: alp=1.953125e-03, f=3.259521e-03, gnorm=7.143118e-02
Iteration 235: alp=3.906250e-03, f=3.255255e-03, gnorm=1.328677e-01
Iteration 236: alp=1.953125e-03, f=3.246573e-03, gnorm=1.092364e-01
Iteration 237: alp=1.953125e-03, f=3.239106e-03, gnorm=9.175159e-02
Iteration 238: alp=1.953125e-03, f=3.232394e-03, gnorm=7.912270e-02
Iteration 239: alp=3.906250e-03, f=3.231859e-03, gnorm=1.595433e-01
Iteration 240: alp=1.953125e-03, f=3.221590e-03, gnorm=1.293757e-01
Iteration 241: alp=1.953125e-03, f=3.213161e-03, gnorm=1.066532e-01
Iteration 242: alp=1.953125e-03, f=3.205875e-03, gnorm=8.987198e-02
Iteration 243: alp=1.953125e-03, f=3.199290e-03, gnorm=7.775294e-02
Iteration 244: alp=3.906250e-03, f=3.198316e-03, gnorm=1.556290e-01
Iteration 245: alp=1.953125e-03, f=3.188367e-03, gnorm=1.264584e-01
Iteration 246: alp=1.953125e-03, f=3.180164e-03, gnorm=1.045191e-01
Iteration 247: alp=1.953125e-03, f=3.173029e-03, gnorm=8.830563e-02
Iteration 248: alp=1.953125e-03, f=3.166561e-03, gnorm=7.661274e-02
Iteration 249: alp=3.906250e-03, f=3.165268e-03, gnorm=1.525326e-01
Iteration 250: alp=1.953125e-03, f=3.155598e-03, gnorm=1.241937e-01
Iteration 251: alp=1.953125e-03, f=3.147571e-03, gnorm=1.028476e-01
Iteration 252: alp=1.953125e-03, f=3.140570e-03, gnorm=8.708773e-02
Iteration 253: alp=1.953125e-03, f=3.134201e-03, gnorm=7.571224e-02
Iteration 254: alp=3.906250e-03, f=3.132701e-03, gnorm=1.501286e-01
Iteration 255: alp=1.953125e-03, f=3.123242e-03, gnorm=1.224157e-01
Iteration 256: alp=1.953125e-03, f=3.115372e-03, gnorm=1.015572e-01
Iteration 257: alp=1.953125e-03, f=3.108481e-03, gnorm=8.613454e-02
Iteration 258: alp=1.953125e-03, f=3.102202e-03, gnorm=7.500575e-02
Iteration 259: alp=3.906250e-03, f=3.100591e-03, gnorm=1.484430e-01
Iteration 260: alp=1.953125e-03, f=3.091312e-03, gnorm=1.212131e-01
Iteration 261: alp=1.953125e-03, f=3.083560e-03, gnorm=1.006744e-01
Iteration 262: alp=1.953125e-03, f=3.076764e-03, gnorm=8.548918e-02
Iteration 263: alp=1.953125e-03, f=3.070562e-03, gnorm=7.451107e-02
Iteration 264: alp=3.906250e-03, f=3.068932e-03, gnorm=1.473797e-01
Iteration 265: alp=1.953125e-03, f=3.059775e-03, gnorm=1.204487e-01
Iteration 266: alp=1.953125e-03, f=3.052125e-03, gnorm=1.001367e-01
Iteration 267: alp=1.953125e-03, f=3.045407e-03, gnorm=8.508412e-02
Iteration 268: alp=1.953125e-03, f=3.039273e-03, gnorm=7.419365e-02
Iteration 269: alp=3.906250e-03, f=3.037709e-03, gnorm=1.469854e-01
Iteration 270: alp=1.953125e-03, f=3.028650e-03, gnorm=1.202236e-01
Iteration 271: alp=1.953125e-03, f=3.021066e-03, gnorm=9.998312e-02
Iteration 272: alp=1.953125e-03, f=3.014411e-03, gnorm=8.497124e-02
Iteration 273: alp=1.953125e-03, f=3.008334e-03, gnorm=7.407881e-02
Iteration 274: alp=3.906250e-03, f=3.006921e-03, gnorm=1.471873e-01
Iteration 275: alp=1.953125e-03, f=2.997906e-03, gnorm=1.204214e-01
Iteration 276: alp=1.953125e-03, f=2.990376e-03, gnorm=1.001657e-01
Iteration 277: alp=1.953125e-03, f=2.983766e-03, gnorm=8.509502e-02
Iteration 278: alp=1.953125e-03, f=2.977738e-03, gnorm=7.414071e-02
Iteration 279: alp=3.906250e-03, f=2.976560e-03, gnorm=1.480528e-01
Iteration 280: alp=1.953125e-03, f=2.967566e-03, gnorm=1.211588e-01
Iteration 281: alp=1.953125e-03, f=2.960053e-03, gnorm=1.007368e-01
Iteration 282: alp=1.953125e-03, f=2.953476e-03, gnorm=8.551776e-02
Iteration 283: alp=1.953125e-03, f=2.947485e-03, gnorm=7.441292e-02
Iteration 284: alp=3.906250e-03, f=2.946632e-03, gnorm=1.495286e-01
Iteration 285: alp=1.953125e-03, f=2.937603e-03, gnorm=1.223345e-01
Iteration 286: alp=1.953125e-03, f=2.930094e-03, gnorm=1.016606e-01
Iteration 287: alp=1.953125e-03, f=2.923531e-03, gnorm=8.619312e-02
Iteration 288: alp=1.953125e-03, f=2.917569e-03, gnorm=7.487690e-02
Iteration 289: alp=3.906250e-03, f=2.917133e-03, gnorm=1.517050e-01
Iteration 290: alp=1.953125e-03, f=2.908044e-03, gnorm=1.240853e-01
Iteration 291: alp=1.953125e-03, f=2.900500e-03, gnorm=1.030046e-01
Iteration 292: alp=1.953125e-03, f=2.893938e-03, gnorm=8.719648e-02
Iteration 293: alp=1.953125e-03, f=2.887991e-03, gnorm=7.557607e-02
Iteration 294: alp=1.953125e-03, f=2.882435e-03, gnorm=6.724376e-02
Iteration 295: alp=3.906250e-03, f=2.878868e-03, gnorm=1.263389e-01
Iteration 296: alp=1.953125e-03, f=2.871273e-03, gnorm=1.047575e-01
Iteration 297: alp=1.953125e-03, f=2.864688e-03, gnorm=8.849899e-02
Iteration 298: alp=1.953125e-03, f=2.858746e-03, gnorm=7.650609e-02
Iteration 299: alp=1.953125e-03, f=2.853211e-03, gnorm=6.785928e-02
Iteration 300: alp=3.906250e-03, f=2.850094e-03, gnorm=1.291513e-01
Iteration 301: alp=1.953125e-03, f=2.842406e-03, gnorm=1.069238e-01
Iteration 302: alp=1.953125e-03, f=2.835785e-03, gnorm=9.013216e-02
Iteration 303: alp=1.953125e-03, f=2.829834e-03, gnorm=7.767833e-02
Iteration 304: alp=1.953125e-03, f=2.824311e-03, gnorm=6.865837e-02
Iteration 305: alp=3.906250e-03, f=2.821726e-03, gnorm=1.326194e-01
Iteration 306: alp=1.953125e-03, f=2.813919e-03, gnorm=1.096253e-01
Iteration 307: alp=1.953125e-03, f=2.807231e-03, gnorm=9.216491e-02
Iteration 308: alp=1.953125e-03, f=2.801258e-03, gnorm=7.916229e-02
Iteration 309: alp=1.953125e-03, f=2.795737e-03, gnorm=6.968469e-02
Iteration 310: alp=3.906250e-03, f=2.793781e-03, gnorm=1.367494e-01
Iteration 311: alp=1.953125e-03, f=2.785803e-03, gnorm=1.128251e-01
Iteration 312: alp=1.953125e-03, f=2.779029e-03, gnorm=9.460217e-02
Iteration 313: alp=1.953125e-03, f=2.773014e-03, gnorm=8.094926e-02
Iteration 314: alp=1.953125e-03, f=2.767485e-03, gnorm=7.094527e-02
Iteration 315: alp=3.906250e-03, f=2.766270e-03, gnorm=1.416678e-01
Iteration 316: alp=1.953125e-03, f=2.758086e-03, gnorm=1.166752e-01
Iteration 317: alp=1.953125e-03, f=2.751186e-03, gnorm=9.753360e-02
Iteration 318: alp=1.953125e-03, f=2.745111e-03, gnorm=8.312843e-02
Iteration 319: alp=1.953125e-03, f=2.739558e-03, gnorm=7.249817e-02
Iteration 320: alp=3.906250e-03, f=2.739222e-03, gnorm=1.473977e-01
Iteration 321: alp=1.953125e-03, f=2.730760e-03, gnorm=1.211451e-01
Iteration 322: alp=1.953125e-03, f=2.723707e-03, gnorm=1.009748e-01
Iteration 323: alp=1.953125e-03, f=2.717544e-03, gnorm=8.569720e-02
Iteration 324: alp=1.953125e-03, f=2.711955e-03, gnorm=7.435816e-02
Iteration 325: alp=1.953125e-03, f=2.706730e-03, gnorm=6.612425e-02
Iteration 326: alp=3.906250e-03, f=2.703856e-03, gnorm=1.263603e-01
Iteration 327: alp=1.953125e-03, f=2.696597e-03, gnorm=1.049911e-01
Iteration 328: alp=1.953125e-03, f=2.690325e-03, gnorm=8.873214e-02
Iteration 329: alp=1.953125e-03, f=2.684677e-03, gnorm=7.657379e-02
Iteration 330: alp=1.953125e-03, f=2.679434e-03, gnorm=6.768386e-02
Iteration 331: alp=3.906250e-03, f=2.677393e-03, gnorm=1.324492e-01
Iteration 332: alp=1.953125e-03, f=2.669885e-03, gnorm=1.097279e-01
Iteration 333: alp=1.953125e-03, f=2.663460e-03, gnorm=9.232543e-02
Iteration 334: alp=1.953125e-03, f=2.657734e-03, gnorm=7.923428e-02
Iteration 335: alp=1.953125e-03, f=2.652455e-03, gnorm=6.958000e-02
Iteration 336: alp=3.906250e-03, f=2.651405e-03, gnorm=1.394724e-01
Iteration 337: alp=1.953125e-03, f=2.643572e-03, gnorm=1.151944e-01
Iteration 338: alp=1.953125e-03, f=2.636961e-03, gnorm=9.651906e-02
Iteration 339: alp=1.953125e-03, f=2.631126e-03, gnorm=8.236178e-02
